What Country or Region do you live in?,Which US State or Territory do you live in?,Which languages are you proficient in?,,,,,,,,,,,,
India,,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,Virginia,,JavaScript,CSS,,,,SQL,,,,,,"Java, XSLT"
United States of America,Maine,,JavaScript,CSS,,,Ruby,SQL,,,,,,VB.Net
United Kingdom,,,,,,,,,C#,C++,C,,,Java
United States of America,Illinois,,,,,,,SQL,,,,,,
Other Europe,,,,,,,,,,,,,,
United Kingdom,,,JavaScript,,PHP,,,SQL,,,C,,,VB.Net
Other Europe,,,,,,,,,,,,,,
Canada,,,JavaScript,CSS,,,Ruby,SQL,,C++,,,,
United States of America,Pennsylvania,,,,,,,,C#,C++,,,,Java
Netherlands,,,JavaScript,,,,,SQL,C#,,,,,
Other Europe,,,,,,,,,,,,,,java
Canada,,,JavaScript,CSS,PHP,,,SQL,,C++,C,,,
United Kingdom,,,JavaScript,,PHP,,,,,C++,,,,
United States of America,North Carolina,,JavaScript,CSS,,,Ruby,SQL,C#,,,,,
Russia,,,JavaScript,CSS,,,,,,,,,,
United Kingdom,,,,CSS,PHP,,,,C#,,,,,VB.NET
Netherlands,,,JavaScript,CSS,PHP,,,SQL,,,C,Perl,,"HTML, VB6"
Other Asia,,,JavaScript,CSS,PHP,Python,,SQL,,,,,,
Other Europe,,,,,,,,,,,,,,Delphi
India,,,JavaScript,,,,,,,,,,,Java
Germany,,,JavaScript,CSS,PHP,,,SQL,C#,C++,C,,,X3D
India,,,JavaScript,,,,,SQL,C#,C++,C,,,
Other Europe,,,,,,,,,,C++,C,,,
Other Europe,,,JavaScript,CSS,PHP,,,,,,,,,Java
Germany,,,,,,,,,,,,,,
Other Europe,,,JavaScript,,,,,,,,,,,Java
United Kingdom,,,,,,,,,C#,,,,,
Middle East,,,,,,,,,,,,,,
Other Europe,,,,CSS,PHP,,,SQL,,,,,,
United Kingdom,,,JavaScript,CSS,,,,,C#,,,,,"VB.NET, HTML"
Middle East,,,JavaScript,CSS,,,,SQL,C#,,,,,
United Kingdom,,,JavaScript,CSS,,,,SQL,C#,,,,,"Java, asp.net"
Russia,,,,,,,,,C#,,,,,
United Kingdom,,,JavaScript,CSS,PHP,Python,,SQL,C#,C++,C,,,
Other Europe,,,JavaScript,CSS,PHP,,,SQL,C#,C++,C,,,
United States of America,Indiana,,,,,Python,Ruby,,C#,,C,,,Lua
South America,,,JavaScript,,PHP,,Ruby,SQL,,,C,,,
Other Europe,,,,,,,,,C#,,,,,
United Kingdom,,,JavaScript,CSS,PHP,,,,,,,,,
South America,,,JavaScript,CSS,,,,SQL,C#,,,,,
Italy,,,JavaScript,CSS,PHP,,,SQL,,,C,,,"Java, Scheme"
Russia,,,,,,,,,,,,,,
Italy,,,,,,Python,,,,,,,,
Other Europe,,,JavaScript,CSS,,,,,,,,,,
United Kingdom,,,JavaScript,CSS,PHP,,,SQL,C#,,,,,
France,,,,,,,,,,,,,,
Australia,,,,,,,,,,,,,,
India,,,JavaScript,CSS,,,,SQL,C#,,,,,.NET
India,,,JavaScript,CSS,PHP,,,SQL,,,,,,
Other Europe,,,JavaScript,CSS,,,,SQL,C#,,,,,"Java, ActionScript"
Middle East,,,JavaScript,CSS,PHP,,,,,C++,C,,,
India,,,,,,,,,,,,,,objective c
United States of America,California,,,,,,,SQL,C#,,,,,
United Kingdom,,,JavaScript,CSS,,,,SQL,,C++,C,,,
Australia,,,JavaScript,,,Python,Ruby,SQL,C#,C++,C,,,"Realbasic, Objective-C"
Germany,,,,,,,,,,,,,,Java
United States of America,Georgia,,JavaScript,CSS,,,,SQL,C#,C++,C,,,
Other Europe,,,,CSS,PHP,,,SQL,,,,,,JAVA (shame on you for not having it on the list)
United Kingdom,,,,,,,,,,,,,,Java
United Kingdom,,,JavaScript,,,,,,C#,C++,,,,Java
United Kingdom,,,JavaScript,CSS,,,,SQL,,,,,,"VB.net, Java"
United Kingdom,,,JavaScript,CSS,PHP,,,,,C++,C,,,objective-c
Other Asia,,,JavaScript,CSS,,,,SQL,C#,,,,,
United Kingdom,,,JavaScript,CSS,PHP,,Ruby,SQL,,,,,,
Middle East,,,,CSS,,Python,,,,C++,C,,,JAVA
Other Europe,,,,CSS,,,,SQL,C#,C++,,,,
United Kingdom,,,,,,,,,,,,,,
Other Europe,,,,,,,,,C#,C++,C,,,
Russia,,,JavaScript,CSS,,,,,C#,,,,,
Canada,,,,,,,,,,,,,,
Other Europe,,,JavaScript,CSS,PHP,,,SQL,C#,,,,,
United Kingdom,,,,,,,,,C#,,,,,Delphi
United Kingdom,,,JavaScript,CSS,,,,SQL,C#,C++,,Perl,,groovy
South America,,,JavaScript,,,,,SQL,,C++,C,,,Java
Other Europe,,,JavaScript,CSS,,,,SQL,C#,C++,,,,
Other Asia,,,,,,,,,,C++,,,,Java
United Kingdom,,,JavaScript,CSS,PHP,,,SQL,C#,,,,,
United States of America,California,,JavaScript,CSS,,,,,,,,Perl,,"scheme, haskell"
Other Asia,,,JavaScript,CSS,PHP,Python,Ruby,SQL,,,,,,
France,,,JavaScript,,,,,,,,,,,Java
Other Europe,,,JavaScript,CSS,PHP,,,SQL,,,,,,
United States of America,Texas,,,,,Python,,SQL,,,,,,Java
Germany,,,,,,,,,C#,,,,,
Africa,,,JavaScript,CSS,,,,SQL,C#,,,,,
Other Europe,,,,CSS,PHP,Python,,,,C++,C,,,java
Middle East,,,JavaScript,CSS,PHP,,,SQL,,,,,,Java
Other Europe,,,JavaScript,,,,,SQL,C#,,,,,
India,,,,,,,,SQL,C#,C++,C,,,Objective C
Other Europe,,,,,,Python,,SQL,C#,,,,,
Other Europe,,,JavaScript,CSS,PHP,,,SQL,,,,,,JSP
France,,,,,PHP,Python,,,,C++,,,,
France,,,JavaScript,CSS,PHP,,,SQL,,C++,,,,
Australia,,,JavaScript,,,Python,,SQL,C#,C++,C,,,
Other Europe,,,,,PHP,Python,Ruby,,C#,,C,,,
Australia,,,JavaScript,,,,,,,,,,,
Australia,,,,,,,,,,C++,,,,
Other Europe,,,JavaScript,CSS,,,,,,,,Perl,,Objective-C
Russia,,,,,,,,,,C++,,,,
Other Europe,,,JavaScript,CSS,,,,SQL,C#,C++,,,,
Other Europe,,,JavaScript,CSS,,,,,C#,,,,,"Java, JSP, HTML"
India,,,JavaScript,CSS,PHP,,,SQL,C#,C++,C,Perl,,Java
Other Europe,,,,,,,,,,,,,,Java
India,,,JavaScript,,,,,SQL,C#,,,,,
United States of America,Ohio,,JavaScript,CSS,PHP,,,SQL,C#,C++,C,,,
Other Asia,,,JavaScript,CSS,PHP,,,SQL,C#,,,,,
Russia,,,,,,,,,C#,,,,,
United States of America,New Mexico,,JavaScript,CSS,,,Ruby,SQL,C#,,,,,
United States of America,Texas,,,,,,,,C#,C++,,,,"VB.NET, VB 6"
India,,,JavaScript,CSS,PHP,,,SQL,,,,,,
India,,,,,,,,,,,,,,
Other Asia,,,JavaScript,CSS,PHP,Python,,SQL,C#,,C,Perl,,
India,,,,,,Python,,,,C++,,,,
Australia,,,JavaScript,CSS,,,,SQL,C#,,,,,Java
United States of America,Michigan,,JavaScript,CSS,PHP,Python,,SQL,,,,Perl,,
United States of America,Tennessee,,JavaScript,CSS,,Python,,SQL,,C++,C,Perl,,
India,,,,,,Python,,,C#,,,,,
Other Asia,,,,,PHP,,Ruby,SQL,C#,,,,,
South America,,,JavaScript,CSS,PHP,Python,,,,C++,,,,
United States of America,Missouri,,JavaScript,CSS,,,,SQL,C#,,,,,
South America,,,JavaScript,,,,,SQL,C#,,,,,
United States of America,North Carolina,,JavaScript,,,,Ruby,,,C++,C,Perl,,Scheme
United States of America,Tennessee,,JavaScript,CSS,PHP,,,,C#,,,,,
Australia,,,JavaScript,CSS,PHP,,,,,,,,,
India,,,,,,Python,,,,,,,,Java
Russia,,,,,,,,SQL,,C++,,,,
United States of America,South Carolina,,JavaScript,CSS,,,,SQL,C#,,,,,
Australia,,,JavaScript,CSS,,,,,C#,,,,,
Other Asia,,,JavaScript,CSS,,,,SQL,C#,,,,,ocaml
India,,,,,,,,,,,,,,
India,,,JavaScript,CSS,,Python,,,,C++,C,,,
United States of America,Nebraska,,,CSS,,,,SQL,C#,,,,,F#
United States of America,Michigan,,,,,,,SQL,,,,,,"pl/sql, Java"
Australia,,,JavaScript,CSS,,,,SQL,C#,C++,,,,
United States of America,Utah,,JavaScript,CSS,PHP,Python,,SQL,C#,,C,Perl,,"Obj-c, java,"
United States of America,New Jersey,,,,,,,,,,,,,
United States of America,Indiana,,JavaScript,CSS,PHP,Python,,SQL,,C++,C,,,
South America,,,JavaScript,CSS,PHP,,Ruby,SQL,,C++,C,,,
United Kingdom,,,JavaScript,CSS,PHP,,,SQL,,,,,,
Russia,,,,,,,,SQL,C#,C++,C,,,delphi
South America,,,JavaScript,CSS,,,Ruby,,,C++,,,,Groovy
Australia,,,,,,,,SQL,,,C,Perl,,You need a box for OS=UNIX �
United States of America,Illinois,,JavaScript,,,,,SQL,C#,,,,,
United States of America,Missouri,,,CSS,,,,,C#,,C,,,
United States of America,Alaska,,JavaScript,CSS,PHP,,,SQL,C#,,,Perl,,English
United States of America,Delaware,,,,,,,,,,,,,
United States of America,Virginia,,JavaScript,CSS,PHP,,,SQL,C#,,,,,
Australia,,,JavaScript,CSS,,Python,,SQL,C#,C++,C,,,
Canada,,,JavaScript,,,,,SQL,,,,,,Java (shocked this wasn't in the survey)
India,,,JavaScript,CSS,,,Ruby,SQL,C#,,,,,
Canada,,,JavaScript,CSS,,,,,C#,,,,,
United States of America,California,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,New York,,JavaScript,,,Python,,,,C++,C,,,
Canada,,,JavaScript,CSS,,,Ruby,SQL,,,C,Perl,,
United States of America,Florida,,,,,,,,,,,,,
Germany,,,JavaScript,CSS,,Python,Ruby,,C#,,,,,
United States of America,Tennessee,,JavaScript,CSS,PHP,Python,,SQL,C#,,,,,
United States of America,California,,JavaScript,,,,,,,C++,C,,,Java
Other Asia,,,JavaScript,,,Python,,,,C++,C,Perl,,
Africa,,,JavaScript,CSS,PHP,,,SQL,C#,,,,,
United Kingdom,,,JavaScript,CSS,PHP,Python,Ruby,SQL,,,,,,Java
United Kingdom,,,JavaScript,CSS,,,,SQL,C#,C++,C,Perl,,
United Kingdom,,,JavaScript,CSS,,,,SQL,C#,,,,,
Germany,,,JavaScript,CSS,PHP,,,SQL,,,,,,
Other Europe,,,JavaScript,,PHP,Python,,SQL,,,,,,Objective-C
United States of America,Minnesota,,,,,,,SQL,C#,C++,,,,
South America,,,JavaScript,CSS,PHP,,,,C#,,,,,"VB.NET, Avisynth, Shell"
South America,,,,,,,,,,,,,,
Australia,,,,CSS,,,,SQL,C#,,,,,
Australia,,,JavaScript,CSS,PHP,Python,,SQL,C#,,C,,,
United States of America,Maine,,,,PHP,Python,,,,,C,,,
South America,,,JavaScript,CSS,PHP,Python,,SQL,,,,,,
Other Europe,,,,,,,,,,,,,,
United States of America,New York,,JavaScript,CSS,,,,,,,C,Perl,,"HTML, LaTeX"
Middle East,,,JavaScript,CSS,PHP,,,SQL,,C++,,,,
Other Europe,,,,,,,,,,,,,,
United States of America,Utah,,JavaScript,CSS,,,,SQL,C#,C++,C,,,
United States of America,Indiana,,JavaScript,CSS,,,,SQL,C#,,,,,
Other Asia,,,JavaScript,CSS,PHP,,,SQL,C#,,,,,
United States of America,Iowa,,JavaScript,,PHP,Python,,SQL,,,,Perl,,
United States of America,Colorado,,,,,,,,C#,C++,C,,,
